orig_path,prep_path,class,Output,width,height,resize_mode
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (61).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (61).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (62).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (62).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (63).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (63).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (64).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (64).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (65).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (65).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (66).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (66).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (67).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (67).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (68).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (68).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (69).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (69).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (7).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (7).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (70).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (70).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (71).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (71).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (72).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (72).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (73).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (73).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (74).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (74).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (75).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (75).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (76).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (76).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (77).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (77).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (78).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (78).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (79).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (79).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (8).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (8).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (80).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (80).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (81).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (81).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (82).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (82).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (83).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (83).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (84).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (84).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (85).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (85).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (86).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (86).png,Gray_Blight,1,480,507,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (87).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (87).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (88).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (88).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (89).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (89).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (9).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (9).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (90).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (90).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (91).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (91).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (92).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (92).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (93).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (93).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (94).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (94).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (95).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (95).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (96).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (96).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (97).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (97).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (98).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (98).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (99).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (99).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (1).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (1).png,Healthy,0,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (10).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (10).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (100).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (100).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (101).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (101).png,Healthy,0,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (102).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (102).png,Healthy,0,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (103).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (103).png,Healthy,0,480,381,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (104).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (104).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (105).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (105).png,Healthy,0,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (106).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (106).png,Healthy,0,480,501,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (107).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (107).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (108).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (108).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (109).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (109).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (11).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (11).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (110).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (110).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (111).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (111).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (112).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (112).png,Healthy,0,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (113).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (113).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (114).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (114).png,Healthy,0,480,555,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (115).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (115).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (116).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (116).png,Healthy,0,480,527,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (117).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (117).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (118).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (118).png,Healthy,0,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (119).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (119).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (12).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (12).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (120).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (120).png,Healthy,0,480,555,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (121).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (121).png,Healthy,0,480,477,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (122).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (122).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (123).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (123).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (124).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (124).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (125).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (125).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (126).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (126).png,Healthy,0,480,556,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (127).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (127).png,Healthy,0,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (128).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (128).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (129).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (129).png,Healthy,0,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (13).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (13).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (130).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (130).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (131).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (131).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (132).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (132).png,Healthy,0,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (133).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (133).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (134).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (134).png,Healthy,0,480,460,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (135).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (135).png,Healthy,0,480,415,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (136).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (136).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (14).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (14).png,Healthy,0,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (15).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (15).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (16).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (16).png,Healthy,0,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (17).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (17).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (18).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (18).png,Healthy,0,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (19).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (19).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (2).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (2).png,Healthy,0,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (20).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (20).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (21).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (21).png,Healthy,0,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (22).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (22).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (23).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (23).png,Healthy,0,480,303,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (24).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (24).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (25).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (25).png,Healthy,0,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (26).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (26).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (27).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (27).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (28).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (28).png,Healthy,0,480,439,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (29).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (29).png,Healthy,0,480,563,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (3).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (3).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (30).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (30).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (31).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (31).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (32).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (32).png,Healthy,0,480,353,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (33).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (33).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (34).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (34).png,Healthy,0,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (35).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (35).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (36).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (36).png,Healthy,0,480,698,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (37).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (37).png,Healthy,0,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (38).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (38).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (39).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (39).png,Healthy,0,480,354,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (4).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (4).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (40).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (40).png,Healthy,0,480,585,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (41).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (41).png,Healthy,0,480,522,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (42).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (42).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (43).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (43).png,Healthy,0,480,600,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (44).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (44).png,Healthy,0,480,389,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (45).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (45).png,Healthy,0,480,640,width480
